iterations,volume_fractions,poisson_ratios_v12,poisson_ratios_v21
1,0.330399999999992,0.253328771994598,0.253328771994596
2,0.399993394692061,0.232524926738423,0.232524926738428
3,0.400092183778741,0.167224976792233,0.167224976792235
4,0.400364923598724,0.150924503076864,0.150924503076851
5,0.400562832654242,0.127066037477192,0.127066037477173
6,0.40079573965194,0.128489983087642,0.128489983087619
7,0.400847272585474,0.106616347226676,0.106616347226645
8,0.400786591531835,0.0927408026959446,0.092740802695928
9,0.400678232002307,0.0908351829709469,0.0908351829709242
10,0.400417939992401,0.0922707114834317,0.0922707114834012
11,0.400296912038736,0.0927782362839562,0.0927782362839355
12,0.400308590043023,0.0934136256234596,0.0934136256234325
13,0.400320267358576,0.0935669117526038,0.0935669117525871
14,0.400325320341087,0.0937815033370703,0.0937815033370392
15,0.400323143873279,0.0936949475242341,0.0936949475241925
16,0.400322635781777,0.093543861166206,0.0935438611661353
17,0.400324618957837,0.093487392943014,0.0934873929428959
18,0.400332360799651,0.0935244471326114,0.093524447132451
19,0.400341865099119,0.0937273713055423,0.09372737130536
20,0.400347362933979,0.093926743338306,0.0939267433381945
21,0.400356638154037,0.0940312523916975,0.0940312523915874
22,0.400362298566734,0.0941103799101216,0.0941103799100168
23,0.400365845826298,0.0940590481606965,0.0940590481606229
24,0.400368632606285,0.0938307055813171,0.0938307055812773
25,0.400364822747357,0.0934054494589801,0.0934054494589715
26,0.400361532107813,0.0929636585160604,0.0929636585160556
27,0.4003582403226,0.0925256515505807,0.0925256515505622
28,0.400353348526421,0.0921025472150854,0.0921025472150814
29,0.400349730244793,0.0917161602129373,0.0917161602129302
30,0.400348288501209,0.0914006286117927,0.0914006286117875
31,0.36976316641493,0.0719485214276109,0.0719485214276044
32,0.340778056163458,0.0541776440534281,0.0541776440534258
33,0.312733992460777,0.0386934890110323,0.0386934890110272
34,0.286788576671623,0.0254145003413352,0.0254145003413439
35,0.260765088154616,0.0149774488461597,0.0149774488461542
36,0.235162111434731,0.00789978441265748,0.00789978441261411
37,0.210202111434736,0.00300746898440694,0.00300746898429062
38,0.184460308315232,0.000636822242158125,0.00063682224180561
39,0.158034171331531,2.11011589416614e-05,2.11011607900945e-05
40,0.146240522924699,-0.000141874536173963,-0.00014187453682506
41,0.151427102117749,-0.00260181162167153,-0.00260181162187725
42,0.15414290558076,-0.0127015929598373,-0.0127015929612932
43,0.154108476082765,-0.0417472838669909,-0.0417472838704498
44,0.157575565277359,-0.102528266390098,-0.102528266396275
45,0.16637516115,-0.212454378996592,-0.212454379003271
46,0.178887033552916,-0.364519604819576,-0.364519604831086
47,0.195287296546423,-0.485750274405733,-0.485750274420231
48,0.212368786864342,-0.566452982160283,-0.566452982174483
49,0.222250514239354,-0.581676259275579,-0.581676259288028
50,0.233405340920246,-0.541792461621048,-0.541792461622347
51,0.242496651231133,-0.551257976983958,-0.551257976984637
52,0.251854762234379,-0.509026150648574,-0.509026150648589
53,0.259670987525115,-0.527243461585943,-0.527243461586043
54,0.264643894597125,-0.493094333565988,-0.493094333572703
55,0.266037155902607,-0.50904478531114,-0.509044785311309
56,0.267757154307494,-0.49326125468721,-0.493261254687231
57,0.268492247547455,-0.514959247283345,-0.514959247283218
58,0.270012247547455,-0.506679854325329,-0.50667985432469
59,0.270612247547455,-0.490760529877085,-0.490760529875542
60,0.271092247547455,-0.503503605063573,-0.50350360506102
61,0.272117229322226,-0.484825682928036,-0.48482568292468
62,0.272037229322226,-0.515539552613456,-0.515539552609059
63,0.273015437175438,-0.484472036466557,-0.48447203646142
64,0.272855437175438,-0.515170346941245,-0.515170346935103
65,0.273815356244729,-0.48413625540588,-0.484136255400897
66,0.273575356244729,-0.512469677894499,-0.512469677889559
67,0.274280000000003,-0.480979657871767,-0.480979657871793
68,0.273560000976171,-0.517836749284179,-0.517836749284206
69,0.274360000976171,-0.48097965788209,-0.480979657882097
70,0.273720000976171,-0.517836749306162,-0.517836749306186
71,0.274520000976171,-0.480979658154337,-0.480979658154374
72,0.273880000976171,-0.517836749454463,-0.517836749454415
